PLAYER_ID,PLAYER_NAME,PLAYER_TYPE,PLAYER_IPL_TEAM,TOTAL_WICKETS,BOWLING_AVG,ECONOMY_RATE,2WK_HAULS,3WK_HAULS,4WK_HAULS,RUNS_GIVEN,TOTAL_OVERS,TOTAL_DOTS,BEST_FIGURE,STRIKE_RATE,MAIDENS,PP/DEATH_FIG,CATCHES_TAKEN,CATCHES_DROPPED,RUN_OUT_(%),RUNS_SAVED,BOUNDARIES_SAVED
dd744128-c449-4a57-97b9-b92a2a5d2b12_VINOO_MANKAD,Jaydev Unadkat,Bowler,SRH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dd744128-c449-4a57-97b9-b92a2a5d2b12_DULEEP_TROPHY,Jaydev Unadkat,Bowler,SRH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dd744128-c449-4a57-97b9-b92a2a5d2b12_RANJI_TROPHY,Jaydev Unadkat,Bowler,SRH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dd744128-c449-4a57-97b9-b92a2a5d2b12_BBL,Jaydev Unadkat,Bowler,SRH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dd744128-c449-4a57-97b9-b92a2a5d2b12_CPL,Jaydev Unadkat,Bowler,SRH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dd744128-c449-4a57-97b9-b92a2a5d2b12_SA20,Jaydev Unadkat,Bowler,SRH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dd744128-c449-4a57-97b9-b92a2a5d2b12_ILT20,Jaydev Unadkat,Bowler,SRH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0257dd23-79eb-4021-b07d-f5d3a1482682_IPL,Eshan Malinga,Bowler,SRH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0257dd23-79eb-4021-b07d-f5d3a1482682_T20I,Eshan Malinga,Bowler,SRH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0257dd23-79eb-4021-b07d-f5d3a1482682_ODI,Eshan Malinga,Bowler,SRH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0257dd23-79eb-4021-b07d-f5d3a1482682_STATE_T20,Eshan Malinga,Bowler,SRH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0257dd23-79eb-4021-b07d-f5d3a1482682_SMAT_ELITE,Eshan Malinga,Bowler,SRH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0257dd23-79eb-4021-b07d-f5d3a1482682_VIJAY_HAZARE,Eshan Malinga,Bowler,SRH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0257dd23-79eb-4021-b07d-f5d3a1482682_VINOO_MANKAD,Eshan Malinga,Bowler,SRH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0257dd23-79eb-4021-b07d-f5d3a1482682_DULEEP_TROPHY,Eshan Malinga,Bowler,SRH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0257dd23-79eb-4021-b07d-f5d3a1482682_RANJI_TROPHY,Eshan Malinga,Bowler,SRH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0257dd23-79eb-4021-b07d-f5d3a1482682_BBL,Eshan Malinga,Bowler,SRH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0257dd23-79eb-4021-b07d-f5d3a1482682_CPL,Eshan Malinga,Bowler,SRH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0257dd23-79eb-4021-b07d-f5d3a1482682_SA20,Eshan Malinga,Bowler,SRH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0257dd23-79eb-4021-b07d-f5d3a1482682_ILT20,Eshan Malinga,Bowler,SRH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bfc9ca38-e522-4bfa-8063-cdd4915f0288_IPL,Avesh Khan,Bowler,LSG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bfc9ca38-e522-4bfa-8063-cdd4915f0288_T20I,Avesh Khan,Bowler,LSG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bfc9ca38-e522-4bfa-8063-cdd4915f0288_ODI,Avesh Khan,Bowler,LSG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bfc9ca38-e522-4bfa-8063-cdd4915f0288_STATE_T20,Avesh Khan,Bowler,LSG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bfc9ca38-e522-4bfa-8063-cdd4915f0288_SMAT_ELITE,Avesh Khan,Bowler,LSG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bfc9ca38-e522-4bfa-8063-cdd4915f0288_VIJAY_HAZARE,Avesh Khan,Bowler,LSG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bfc9ca38-e522-4bfa-8063-cdd4915f0288_VINOO_MANKAD,Avesh Khan,Bowler,LSG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bfc9ca38-e522-4bfa-8063-cdd4915f0288_DULEEP_TROPHY,Avesh Khan,Bowler,LSG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bfc9ca38-e522-4bfa-8063-cdd4915f0288_RANJI_TROPHY,Avesh Khan,Bowler,LSG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bfc9ca38-e522-4bfa-8063-cdd4915f0288_BBL,Avesh Khan,Bowler,LSG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bfc9ca38-e522-4bfa-8063-cdd4915f0288_CPL,Avesh Khan,Bowler,LSG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bfc9ca38-e522-4bfa-8063-cdd4915f0288_SA20,Avesh Khan,Bowler,LSG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bfc9ca38-e522-4bfa-8063-cdd4915f0288_ILT20,Avesh Khan,Bowler,LSG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28da7b38-c946-4a4b-a3d0-0fde995e97c6_IPL,Akash Deep,Bowler,LSG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28da7b38-c946-4a4b-a3d0-0fde995e97c6_T20I,Akash Deep,Bowler,LSG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28da7b38-c946-4a4b-a3d0-0fde995e97c6_ODI,Akash Deep,Bowler,LSG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28da7b38-c946-4a4b-a3d0-0fde995e97c6_STATE_T20,Akash Deep,Bowler,LSG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28da7b38-c946-4a4b-a3d0-0fde995e97c6_SMAT_ELITE,Akash Deep,Bowler,LSG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28da7b38-c946-4a4b-a3d0-0fde995e97c6_VIJAY_HAZARE,Akash Deep,Bowler,LSG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28da7b38-c946-4a4b-a3d0-0fde995e97c6_VINOO_MANKAD,Akash Deep,Bowler,LSG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28da7b38-c946-4a4b-a3d0-0fde995e97c6_DULEEP_TROPHY,Akash Deep,Bowler,LSG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28da7b38-c946-4a4b-a3d0-0fde995e97c6_RANJI_TROPHY,Akash Deep,Bowler,LSG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28da7b38-c946-4a4b-a3d0-0fde995e97c6_BBL,Akash Deep,Bowler,LSG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28da7b38-c946-4a4b-a3d0-0fde995e97c6_CPL,Akash Deep,Bowler,LSG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28da7b38-c946-4a4b-a3d0-0fde995e97c6_SA20,Akash Deep,Bowler,LSG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28da7b38-c946-4a4b-a3d0-0fde995e97c6_ILT20,Akash Deep,Bowler,LSG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76d0f450-25ae-4a93-bd1d-e89f453cf439_IPL,M. Siddharth,Bowler,LSG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76d0f450-25ae-4a93-bd1d-e89f453cf439_T20I,M. Siddharth,Bowler,LSG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76d0f450-25ae-4a93-bd1d-e89f453cf439_ODI,M. Siddharth,Bowler,LSG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76d0f450-25ae-4a93-bd1d-e89f453cf439_STATE_T20,M. Siddharth,Bowler,LSG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76d0f450-25ae-4a93-bd1d-e89f453cf439_SMAT_ELITE,M. Siddharth,Bowler,LSG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76d0f450-25ae-4a93-bd1d-e89f453cf439_VIJAY_HAZARE,M. Siddharth,Bowler,LSG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76d0f450-25ae-4a93-bd1d-e89f453cf439_VINOO_MANKAD,M. Siddharth,Bowler,LSG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76d0f450-25ae-4a93-bd1d-e89f453cf439_DULEEP_TROPHY,M. Siddharth,Bowler,LSG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76d0f450-25ae-4a93-bd1d-e89f453cf439_RANJI_TROPHY,M. Siddharth,Bowler,LSG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76d0f450-25ae-4a93-bd1d-e89f453cf439_BBL,M. Siddharth,Bowler,LSG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76d0f450-25ae-4a93-bd1d-e89f453cf439_CPL,M. Siddharth,Bowler,LSG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76d0f450-25ae-4a93-bd1d-e89f453cf439_SA20,M. Siddharth,Bowler,LSG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76d0f450-25ae-4a93-bd1d-e89f453cf439_ILT20,M. Siddharth,Bowler,LSG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08930b11-5b63-4979-bc4b-228d883ff002_IPL,Digvesh Singh,Bowler,LSG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08930b11-5b63-4979-bc4b-228d883ff002_T20I,Digvesh Singh,Bowler,LSG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08930b11-5b63-4979-bc4b-228d883ff002_ODI,Digvesh Singh,Bowler,LSG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08930b11-5b63-4979-bc4b-228d883ff002_STATE_T20,Digvesh Singh,Bowler,LSG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08930b11-5b63-4979-bc4b-228d883ff002_SMAT_ELITE,Digvesh Singh,Bowler,LSG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08930b11-5b63-4979-bc4b-228d883ff002_VIJAY_HAZARE,Digvesh Singh,Bowler,LSG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08930b11-5b63-4979-bc4b-228d883ff002_VINOO_MANKAD,Digvesh Singh,Bowler,LSG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08930b11-5b63-4979-bc4b-228d883ff002_DULEEP_TROPHY,Digvesh Singh,Bowler,LSG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08930b11-5b63-4979-bc4b-228d883ff002_RANJI_TROPHY,Digvesh Singh,Bowler,LSG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08930b11-5b63-4979-bc4b-228d883ff002_BBL,Digvesh Singh,Bowler,LSG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08930b11-5b63-4979-bc4b-228d883ff002_CPL,Digvesh Singh,Bowler,LSG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08930b11-5b63-4979-bc4b-228d883ff002_SA20,Digvesh Singh,Bowler,LSG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08930b11-5b63-4979-bc4b-228d883ff002_ILT20,Digvesh Singh,Bowler,LSG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eedf21c4-b4c1-4889-8d55-4eb0528b2184_IPL,Akash Singh,Bowler,LSG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eedf21c4-b4c1-4889-8d55-4eb0528b2184_T20I,Akash Singh,Bowler,LSG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eedf21c4-b4c1-4889-8d55-4eb0528b2184_ODI,Akash Singh,Bowler,LSG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eedf21c4-b4c1-4889-8d55-4eb0528b2184_STATE_T20,Akash Singh,Bowler,LSG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eedf21c4-b4c1-4889-8d55-4eb0528b2184_SMAT_ELITE,Akash Singh,Bowler,LSG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eedf21c4-b4c1-4889-8d55-4eb0528b2184_VIJAY_HAZARE,Akash Singh,Bowler,LSG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eedf21c4-b4c1-4889-8d55-4eb0528b2184_VINOO_MANKAD,Akash Singh,Bowler,LSG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eedf21c4-b4c1-4889-8d55-4eb0528b2184_DULEEP_TROPHY,Akash Singh,Bowler,LSG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eedf21c4-b4c1-4889-8d55-4eb0528b2184_RANJI_TROPHY,Akash Singh,Bowler,LSG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eedf21c4-b4c1-4889-8d55-4eb0528b2184_BBL,Akash Singh,Bowler,LSG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eedf21c4-b4c1-4889-8d55-4eb0528b2184_CPL,Akash Singh,Bowler,LSG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eedf21c4-b4c1-4889-8d55-4eb0528b2184_SA20,Akash Singh,Bowler,LSG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eedf21c4-b4c1-4889-8d55-4eb0528b2184_ILT20,Akash Singh,Bowler,LSG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114ef1d6-216f-406a-adc9-a148a42c3bd5_IPL,Shamar Joseph,Bowler,LSG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114ef1d6-216f-406a-adc9-a148a42c3bd5_T20I,Shamar Joseph,Bowler,LSG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114ef1d6-216f-406a-adc9-a148a42c3bd5_ODI,Shamar Joseph,Bowler,LSG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114ef1d6-216f-406a-adc9-a148a42c3bd5_STATE_T20,Shamar Joseph,Bowler,LSG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114ef1d6-216f-406a-adc9-a148a42c3bd5_SMAT_ELITE,Shamar Joseph,Bowler,LSG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114ef1d6-216f-406a-adc9-a148a42c3bd5_VIJAY_HAZARE,Shamar Joseph,Bowler,LSG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114ef1d6-216f-406a-adc9-a148a42c3bd5_VINOO_MANKAD,Shamar Joseph,Bowler,LSG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114ef1d6-216f-406a-adc9-a148a42c3bd5_DULEEP_TROPHY,Shamar Joseph,Bowler,LSG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114ef1d6-216f-406a-adc9-a148a42c3bd5_RANJI_TROPHY,Shamar Joseph,Bowler,LSG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114ef1d6-216f-406a-adc9-a148a42c3bd5_BBL,Shamar Joseph,Bowler,LSG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114ef1d6-216f-406a-adc9-a148a42c3bd5_CPL,Shamar Joseph,Bowler,LSG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114ef1d6-216f-406a-adc9-a148a42c3bd5_SA20,Shamar Joseph,Bowler,LSG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114ef1d6-216f-406a-adc9-a148a42c3bd5_ILT20,Shamar Joseph,Bowler,LSG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9a9c3c6e-1bc7-4407-a9c1-57bc4633494d_IPL,Prince Yadav,Bowler,LSG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9a9c3c6e-1bc7-4407-a9c1-57bc4633494d_T20I,Prince Yadav,Bowler,LSG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9a9c3c6e-1bc7-4407-a9c1-57bc4633494d_ODI,Prince Yadav,Bowler,LSG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9a9c3c6e-1bc7-4407-a9c1-57bc4633494d_STATE_T20,Prince Yadav,Bowler,LSG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9a9c3c6e-1bc7-4407-a9c1-57bc4633494d_SMAT_ELITE,Prince Yadav,Bowler,LSG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9a9c3c6e-1bc7-4407-a9c1-57bc4633494d_VIJAY_HAZARE,Prince Yadav,Bowler,LSG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9a9c3c6e-1bc7-4407-a9c1-57bc4633494d_VINOO_MANKAD,Prince Yadav,Bowler,LSG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9a9c3c6e-1bc7-4407-a9c1-57bc4633494d_DULEEP_TROPHY,Prince Yadav,Bowler,LSG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9a9c3c6e-1bc7-4407-a9c1-57bc4633494d_RANJI_TROPHY,Prince Yadav,Bowler,LSG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9a9c3c6e-1bc7-4407-a9c1-57bc4633494d_BBL,Prince Yadav,Bowler,LSG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9a9c3c6e-1bc7-4407-a9c1-57bc4633494d_CPL,Prince Yadav,Bowler,LSG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9a9c3c6e-1bc7-4407-a9c1-57bc4633494d_SA20,Prince Yadav,Bowler,LSG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9a9c3c6e-1bc7-4407-a9c1-57bc4633494d_ILT20,Prince Yadav,Bowler,LSG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
